source,target,weight
0x1_0x341cef23e5b2906c652a78976e05cdff3137e0de,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,21.75127895454211
0x1_0x341cef23e5b2906c652a78976e05cdff3137e0de,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,22.823051476193694
0x1_0x0d9f4d0dabbfa76a5ccec6a1542326ca3da57ae5,0x1_0xa40882cba5e4d2697afb86092f6429eaf8fe1e06,41.281555434631066
0x1_0x631e7102fd2283ef00fb412cce817bbd66d8335b,0x1_0xc0ffeebabe5d496b2dde509f9fa189c25cf29671,23944.141438482002
0x1_0xa0a09ea9cc8defdf84aceb1ff9e77287fde76fb6,0x1_0x000076a33ef6a2027f01f73f7dbb122a8f31f61d,146412.521681238
0x1_0xf1f34dca3ec4ed619b6610a97ee720cf2078f6b7,0x1_0x876c41eefb37b48a0e4fae0dd6170459dd21621e,598.162849757532
0x1_0x2879ca63bf06da7a73775947a608aa0b322f2fa3,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,2205.7385192879997
0x1_0x6549b4a18ff62aafaa8c5f265ed0dc43e6e9665a,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,1832.7434565439999
0x1_0x6549b4a18ff62aafaa8c5f265ed0dc43e6e9665a,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,1224.6841791297002
0x1_0x3df551bb6b29eb05fc709a25f8f05e07119d99a9,0x1_0x4982608c819513aef2a1d9a35bd0526e85744007,1091.257318151
0x1_0x3df551bb6b29eb05fc709a25f8f05e07119d99a9,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,396.927507197184
0x1_0x3df551bb6b29eb05fc709a25f8f05e07119d99a9,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,331.645976718277
0x1_0x3df551bb6b29eb05fc709a25f8f05e07119d99a9,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,59.409164
0x1_0x3df551bb6b29eb05fc709a25f8f05e07119d99a9,0x1_0x461f3fdb11a2dd9720843c78305c212e9dfda94c,877.5954297100001
0x1_0x3df551bb6b29eb05fc709a25f8f05e07119d99a9,0x1_0x840b777fe28687109a77f885243000de30d16c1c,558.5510973814299
0x1_0x067368d5fcf2dab2cea24be0456298b541c87580,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,1091.1963894598066
0x1_0x067368d5fcf2dab2cea24be0456298b541c87580,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,33.05904981592209
0x1_0x8d7b75163b70862acbf8b0f987acd25ab00fab08,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,252.88245177000002
0x1_0xff4daf5b899fa6914c0ae073fd2ac06024878139,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,48.34585850906511
0x1_0xff4daf5b899fa6914c0ae073fd2ac06024878139,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,28.899692647998254
0x1_0xff4daf5b899fa6914c0ae073fd2ac06024878139,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,24.4172574987328
0x1_0xff4daf5b899fa6914c0ae073fd2ac06024878139,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,94.6228102583244
0x1_0xff4daf5b899fa6914c0ae073fd2ac06024878139,0x1_0xe000008459b74a91e306a47c808061dfa372000e,68.21049749629984
0x1_0xff4daf5b899fa6914c0ae073fd2ac06024878139,0x1_0x3714bd6bc20a4b630fee237c90d597b136409d2a,191.1516143283043
0x1_0xff4daf5b899fa6914c0ae073fd2ac06024878139,0x1_0xddd075d5a7cac35b6e79b5349d2fe1f6f90c8052,57.135272225097985
0x1_0xffc0161955b6b62027ca808e55a6d91b0f22ef15,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,139.5588113747897
0x1_0xffc0161955b6b62027ca808e55a6d91b0f22ef15,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,60.74966533255435
0x1_0xffc0161955b6b62027ca808e55a6d91b0f22ef15,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,79.52457577869356
0x1_0xffc0161955b6b62027ca808e55a6d91b0f22ef15,0x1_0xd976ebc00347a6ce82db51c4fbfb94cec9039171,118.55547245773751
0x1_0xffc0161955b6b62027ca808e55a6d91b0f22ef15,0x1_0xf0000376376ec16c18f5e94fd5d04b0e766e000f,89.33360059690642
0x1_0xffc0161955b6b62027ca808e55a6d91b0f22ef15,0x1_0x674ac46f19de2f0f5ddd1772e9d9536820b71e03,173.28886836634857
0x1_0xffc0161955b6b62027ca808e55a6d91b0f22ef15,0x1_0x97927d4e9c0168fd47f6ecb7bd32220e62747e88,364.98456039896314
0x1_0xe0c2262defe95a581fd1f0bd00c3e70dfd5e78bc,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,82.35431372018206
0x1_0xe0c2262defe95a581fd1f0bd00c3e70dfd5e78bc,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,41.54571708757847
0x1_0xe0c2262defe95a581fd1f0bd00c3e70dfd5e78bc,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,39.22705169670106
0x1_0xe0c2262defe95a581fd1f0bd00c3e70dfd5e78bc,0x1_0xe000008459b74a91e306a47c808061dfa372000e,77.49840250514931
0x1_0xc18bbf17d263fe7803a1435e12f8c3a6877e65aa,0x1_0xcb365c49376c036fee713cb8e14c6d879d1f20bb,197686.31177123124
0x1_0x49b5303cb3f185dd5193d1a350bc874350ab5bd2,0x1_0x34aed1097ed46a0a2f1f8accec9b776f9cd56429,4226.151291774585
0x1_0x047d2eb90f93d2791b73f7b950ba3a606dd114c6,0x1_0x5a3235750138863849dec769f590b67832b8a2df,3873.052595640557
0x1_0xb84f5d4e85c3045019d568a388e1c52441a0c7d8,0x1_0x87e347cd9dbdf6261c98999c132e6330b435b6f1,310774.1619563553
0x1_0x3b55057ea141d5634c9720980cc9faa88923815b,0x1_0xb35177fcd26bdb74744d78110290aa9af0de7436,4093.8817367805673
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0xd817b6064d839581a7d6eca7a29444b5db6241d0,37286.43328153547
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0xd0f775a307dd110e8e77958a0aaffc705582e6ef,94282.67758768299
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0xd0f775a307dd110e8e77958a0aaffc705582e6ef,33132.86870705099
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0x89328f036329d0be088ff13c25ae1326028c3e08,53339.609570247
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0x9720a513d7d79aa24aa3b44afabb8bdd7dd83515,75012.215932932
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0x44cba75eaabee666601a7e159bc9880281ed6480,52557.221106389996
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0x200006e7e5deb90008b031c8f7719da4c90f0002,32063.743135
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0x037655df6ee1eaaa766e8e27ab87d14c7578bccb,20369.540937342
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0x0c71594b60dddaaa598fc613ec4040542b49384c,38539.671402
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0x7ea9169ee826912139ed845ce865823753659829,87937.95302786998
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0x7ea9169ee826912139ed845ce865823753659829,40381.518485634006
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0x7ea9169ee826912139ed845ce865823753659829,27127.886275489996
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0x7ea9169ee826912139ed845ce865823753659829,38239.566074
0x1_0xd29932d75b4c7ddce52d9c99262be05252951b42,0x1_0x3d012c8e23961985bbb9708718709c99e7de3aac,23800.498887
0x1_0x851528705b0c0ce534c2a94d9b737107bc611fa5,0x1_0x50000357ddae476bd666f28e0deb3db710300005,129.24349076
0x1_0x851528705b0c0ce534c2a94d9b737107bc611fa5,0x1_0x6f5810d5d43795517960e5236abc6e1d5c0cbdc3,90.081545
0x1_0xedcc5f1b93712c11cd674eb5531f637b25018e53,0x1_0xe96e46094066afa93b22ede62f9ba318a4c1cbe7,791.0107395189999
0x1_0x18f93fa526e598769fd909f1d2c82315219d49ed,0x1_0x4e7e25452c55d2ea47afe53e24086577b35e91d9,99.03210988589866
0x1_0x18f93fa526e598769fd909f1d2c82315219d49ed,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,83.16856015780152
0x1_0x18f93fa526e598769fd909f1d2c82315219d49ed,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,34.52509778878999
0x1_0x18f93fa526e598769fd909f1d2c82315219d49ed,0x1_0xf87f191ed2dfd46199c0da1687083be7291cf791,335.4976086721518
0x1_0x466314b362c53bd7ba128c27bdd68794085bcc31,0x1_0xc1403efe15c651a32a11e0fdb469edc8c47d2b07,528.8213149932154
0x1_0x2eb25541f54472a9caf21ea56ae1dbcb0571b17d,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,34.151618506221695
0x1_0x2eb25541f54472a9caf21ea56ae1dbcb0571b17d,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,17.19055263198742
0x1_0x2eb25541f54472a9caf21ea56ae1dbcb0571b17d,0x1_0xe1908adc8c63529287da7438997e6a77b00a713f,59.97414025540591
0x1_0x59e9083872bd0108d862fc72656cd4048c99d910,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,56.65026374473957
0x1_0x59e9083872bd0108d862fc72656cd4048c99d910,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,28.902934764313983
0x1_0x59e9083872bd0108d862fc72656cd4048c99d910,0x1_0xc1403efe15c651a32a11e0fdb469edc8c47d2b07,114.44483532672216
0x1_0x1361f80a9afc2f049c7b644f774fdd2ecbc6088b,0x1_0x14c07a5f107a9d15a6c2d0c131dcb3933386503e,59.403287528079694
0x1_0x1361f80a9afc2f049c7b644f774fdd2ecbc6088b,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,30.17722159464005
0x1_0x1361f80a9afc2f049c7b644f774fdd2ecbc6088b,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,15.127297700332273
0x1_0x1361f80a9afc2f049c7b644f774fdd2ecbc6088b,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,7.700884524170639
0x1_0x8eafff8c534ef3125357db715c485d1dc68e04fc,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,50.76992010745639
0x1_0x8eafff8c534ef3125357db715c485d1dc68e04fc,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,26.88766171479722
0x1_0x8eafff8c534ef3125357db715c485d1dc68e04fc,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,25.761833175866034
0x1_0x8eafff8c534ef3125357db715c485d1dc68e04fc,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,13.30294798500435
0x1_0xa1e2e84ff24358594554fe0cc8e37673d9c3d189,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,1791.48481892
0x1_0xa1e2e84ff24358594554fe0cc8e37673d9c3d189,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,1019.9796340500001
0x1_0xa1e2e84ff24358594554fe0cc8e37673d9c3d189,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,548.4847455
0x1_0xa1e2e84ff24358594554fe0cc8e37673d9c3d189,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,311.66976511999997
0x1_0xa1e2e84ff24358594554fe0cc8e37673d9c3d189,0x1_0xaa6216c8f4a2248560988f7961c6a5414206fc4c,3407.0688753100003
0x1_0x6e61b7efc44e211408a4cde1941b8956bb60fa47,0x1_0xaebcbdffaee0e7b5c60c4118d2c7d0007a66c0f9,94.63577368
0x1_0x6e61b7efc44e211408a4cde1941b8956bb60fa47,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,61.72149445
0x1_0x6e61b7efc44e211408a4cde1941b8956bb60fa47,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,30.75291352
0x1_0x864858a656b1784131b6997262fb94642864a153,0x1_0xce961b302a4d6f911836d5b1bc9a3a4f9d654f71,2964.475728077475
0x1_0x845241f50d869fa04e55f4a1a369e1af14202549,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,49.65918240969235
0x1_0x845241f50d869fa04e55f4a1a369e1af14202549,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,38.04127486381508
0x1_0x845241f50d869fa04e55f4a1a369e1af14202549,0x1_0x5a3235750138863849dec769f590b67832b8a2df,396.6027514166232
0x1_0x845241f50d869fa04e55f4a1a369e1af14202549,0x1_0xf576c7f17bc5a834f8bfe6f810a09eb44818c739,74.51048835342122
0x1_0x845241f50d869fa04e55f4a1a369e1af14202549,0x1_0xfd50875a64abe6a4f73a04473d7cbef0fdfc1334,189.92901617066275
0x1_0x7c0b145f76fbd2007e5da9afc084ed63dc1d178f,0x1_0x82f3c010a2fe52e8c3e721b3eac2ab461b90d44f,32697.639269166346
0x1_0xf642ddc4dfb69db14424d1c21af094e9af9c4d41,0x1_0xeef6812877cda42d51a823f9bef264b73f90ec6a,12519.273785474195
0x1_0x04cea5c400e0041e53c35330e89d2a32b95f8c85,0x1_0x5a3235750138863849dec769f590b67832b8a2df,20012.507967195088
0x1_0x04cea5c400e0041e53c35330e89d2a32b95f8c85,0x1_0xa632ec67d8cce2d812ae99650450c6db9f827608,14069.877166802564
0x1_0x04cea5c400e0041e53c35330e89d2a32b95f8c85,0x1_0x7f7d744f574bfa40273291a057936cc05cea7c13,17609.793147122436
0x1_0xb8b76166651d65268bff454be5bb1870cada6e95,0x1_0x869e0f06822726a76fcaa5985395cb1289a3ad9f,4444.037711176699
0x1_0xb8b76166651d65268bff454be5bb1870cada6e95,0x1_0x5a3235750138863849dec769f590b67832b8a2df,1528.9436476767955
0x1_0xb8b76166651d65268bff454be5bb1870cada6e95,0x1_0x9cc68a0947d8be38ec7c3504ea31a09a26b7f441,124.19339057832472
0x1_0xb8b76166651d65268bff454be5bb1870cada6e95,0x1_0xf576c7f17bc5a834f8bfe6f810a09eb44818c739,728.2415446562716
0x1_0xb8b76166651d65268bff454be5bb1870cada6e95,0x1_0xf576c7f17bc5a834f8bfe6f810a09eb44818c739,61.58595244184511
0x1_0xb8b76166651d65268bff454be5bb1870cada6e95,0x1_0x90ac42bb10e379b3c7bc60cff7607b6ec46ff25d,398.8761019263879
0x1_0x4413a906a012f06bd0abda5eec45f7d67b449284,0x1_0x5bad73fe8ede1a27255f1f36125fa35f3145a6db,5814.081162227739
0x1_0x2f45724d7e384b38d5c97206e78470544304887f,0x1_0x5a3235750138863849dec769f590b67832b8a2df,324.3134728939443
0x1_0x8b24572eeb376e4b863cd11a311fd2a46adaba07,0x1_0xf576c7f17bc5a834f8bfe6f810a09eb44818c739,1429.7246829716319
0x1_0xe19c88a5053492136f280558792014efb1e2467f,0x1_0xe000008459b74a91e306a47c808061dfa372000e,2.119834717
0x1_0xe19c88a5053492136f280558792014efb1e2467f,0x1_0x50000357ddae476bd666f28e0deb3db710300005,10.662012035416
0x1_0xe19c88a5053492136f280558792014efb1e2467f,0x1_0x12f2177af3ef6b3b6648e7f4f422d4534ffb722e,21.219204006
0x1_0xe19c88a5053492136f280558792014efb1e2467f,0x1_0x3d012c8e23961985bbb9708718709c99e7de3aac,42.410212845
0x1_0xb821a5da474c1baa1f3e3e6e440171cf08c7396a,0x1_0x5d93ee78d80db7824fd77f09d1bc142b7507ddcf,54909.03465628087
0x1_0xb821a5da474c1baa1f3e3e6e440171cf08c7396a,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,49668.064564328284
0x1_0xb821a5da474c1baa1f3e3e6e440171cf08c7396a,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,141406.05123528608
0x1_0xb821a5da474c1baa1f3e3e6e440171cf08c7396a,0x1_0xa40882cba5e4d2697afb86092f6429eaf8fe1e06,36339.16637483241
0x1_0xc6b0fe3bf997453806d8d94ca6828e793e42df8f,0x1_0x0898d3d71b273d46b0feb918ca7786670c0a12a7,2871.2148158166397
0x1_0xc6b0fe3bf997453806d8d94ca6828e793e42df8f,0x1_0x87e347cd9dbdf6261c98999c132e6330b435b6f1,4154.989538583
0x1_0xc6b0fe3bf997453806d8d94ca6828e793e42df8f,0x1_0xb35177fcd26bdb74744d78110290aa9af0de7436,2453.567394649149
0x1_0xc6b0fe3bf997453806d8d94ca6828e793e42df8f,0x1_0xd5eeb6f510d5a8a28a61b320d1c32492ad8d58c0,4869.735207420991
0x1_0xc6b0fe3bf997453806d8d94ca6828e793e42df8f,0x1_0x05adab89d3c28c6d4e081bbef352c85a461f783c,8933.36798032116
0x1_0xc6b0fe3bf997453806d8d94ca6828e793e42df8f,0x1_0x5713f71804c1fa23ead9badbe9a35a940dc0cce8,3377.8887475045626
0x1_0xc6b0fe3bf997453806d8d94ca6828e793e42df8f,0x1_0x1f11c059be2c4a0df01f583c76c78f5ea78ecaef,3458.483867946186
0x1_0xbdbae54705e816b3664969fe255680dc5745e4c0,0x1_0x3714bd6bc20a4b630fee237c90d597b136409d2a,506.7706718235931
0x1_0xc564077664fdc85e98a94d762d48b21931841aea,0x1_0x5d93ee78d80db7824fd77f09d1bc142b7507ddcf,49629.966372222676
0x1_0xc564077664fdc85e98a94d762d48b21931841aea,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,66455.015836
0x1_0xc564077664fdc85e98a94d762d48b21931841aea,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,9863.674455634999
0x1_0xc564077664fdc85e98a94d762d48b21931841aea,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,4011.312878711096
0x1_0xc564077664fdc85e98a94d762d48b21931841aea,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,168.362575050294
0x1_0xc564077664fdc85e98a94d762d48b21931841aea,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,97.197337237
0x1_0xc564077664fdc85e98a94d762d48b21931841aea,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,42.5956974
0x1_0xc564077664fdc85e98a94d762d48b21931841aea,0x1_0xa40882cba5e4d2697afb86092f6429eaf8fe1e06,72585.95496552398
0x1_0xc564077664fdc85e98a94d762d48b21931841aea,0x1_0xc0ffeebabe5d496b2dde509f9fa189c25cf29671,83184.015925
0x1_0xc564077664fdc85e98a94d762d48b21931841aea,0x1_0xc0ffeebabe5d496b2dde509f9fa189c25cf29671,18943.230858551997
0x1_0xc564077664fdc85e98a94d762d48b21931841aea,0x1_0x18429d3a82d402058ce910aa53fec3286faf508b,17659.97504154138
0x1_0x03ff138ca89e4b5c45758c0fd313bdf117c22c90,0x1_0x81c4d21bb6014d65157ade793ac73a07d7f9ccd6,696.0410478009167
0x1_0x6532a7c47b033e83eac702b2baecdb8b834558de,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,21049.728749048998
0x1_0x6532a7c47b033e83eac702b2baecdb8b834558de,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,10537.307860620002
0x1_0x6532a7c47b033e83eac702b2baecdb8b834558de,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,2666.374895552
0x1_0x6532a7c47b033e83eac702b2baecdb8b834558de,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,331.919779411979
0x1_0x6532a7c47b033e83eac702b2baecdb8b834558de,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,23.686335
0x1_0x6532a7c47b033e83eac702b2baecdb8b834558de,0x1_0x469a86788696bfdf0f3074e518fabe634d12181b,1327.4580918197819
0x1_0x6532a7c47b033e83eac702b2baecdb8b834558de,0x1_0x469a86788696bfdf0f3074e518fabe634d12181b,663.71524102041
0x1_0x6532a7c47b033e83eac702b2baecdb8b834558de,0x1_0x19e4a1c4095c90800afe8df09512e361755bc161,167.32533435
0x1_0xa36a09415e8da9373c7117e5b4e3bc15b803459c,0x1_0xc00001c3cfcadfd33965a6bedfbc74e0ca01000c,9.355121387020068
0x1_0xa36a09415e8da9373c7117e5b4e3bc15b803459c,0x1_0xd0000c751a03d56c03974f1e80bc780290ef000d,9.443195761999998
0x1_0x06c07aa4029a20f68391695275bcfa9d4c0f1035,0x1_0x2ddbab8b22de45c9bb36e0691c4d8faafa76ca57,0.7341539211915923
0x1_0x7b8d06547e130b3bec4154e08446e98d9a4a2e82,0x1_0xad5825e4cf75559fc86bb78162ccbb68f772579d,0.4967619225185412
0x1_0x7d8cc24c99a93949bab7f9b1344c9621f4efa538,0x1_0x12f2177af3ef6b3b6648e7f4f422d4534ffb722e,2271.143365859228
0x1_0xee9ed6f9104aaae7e778f3ac27df403fac762364,0x1_0xf576c7f17bc5a834f8bfe6f810a09eb44818c739,55.85814042422264
0x1_0xc92961c9c837be0c14ae4450f5f990acfcab28b4,0x1_0xce961b302a4d6f911836d5b1bc9a3a4f9d654f71,264.01844548514566
0x1_0x52697464daf173839243b38b498c1cdef50c4f35,0x1_0x763d75833d7f35ec575c7262f5aac39a14b7c639,16.00239449774408
0x1_0xb99cdb997026141f736a9fda00c7388fb877255d,0x1_0xa848cfd057fe36df94ec2fe5e2201a162140bd10,18443.76080984439
0x1_0xb99cdb997026141f736a9fda00c7388fb877255d,0x1_0x5a3235750138863849dec769f590b67832b8a2df,3531.898206387921
0x1_0xb99cdb997026141f736a9fda00c7388fb877255d,0x1_0x9cc68a0947d8be38ec7c3504ea31a09a26b7f441,4559.342415886057
0x1_0xb99cdb997026141f736a9fda00c7388fb877255d,0x1_0xddd075d5a7cac35b6e79b5349d2fe1f6f90c8052,6442.002511378137
0x1_0xb99cdb997026141f736a9fda00c7388fb877255d,0x1_0x9665fc334a1340e7af8c3584ced007e36e1d6205,4156.097213063463
0x1_0x0f025a4f528c266061e9627bf4cecb85a68ea228,0x1_0x800003d078a74670f7d9c9088356f729ac120008,1902.2614790947553
0x1_0xc8da67f573d3666394a2f0fe21a6619b94528c2f,0x1_0xddd075d5a7cac35b6e79b5349d2fe1f6f90c8052,626.0431745517341
0x1_0xd71b19be04810ddfba7e4b68611073c931d3633f,0x1_0xf4689b8bf791a87eeb3fe28e4fd5547b1d47c689,1221.2880184767748
0x1_0xc133b016457176434ff976f413b849f48ae25c05,0x1_0x9bd9943317d6a58ca3f103c86cdc2afa3c0a991b,22654.174792637998
0x1_0xd84ed0cc0a385337a9c98c9d0eb30a952f3970af,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,351236.89695585845
0x1_0xd84ed0cc0a385337a9c98c9d0eb30a952f3970af,0x1_0xef7ac9859542ce9add71f49f743be135624df4f5,543122.946942764
0x1_0xc8ddbbd6a6b846c1753290b62e18f9f51c6fbb53,0x1_0xcd2dadfdcf913be2b40d5350506933d63b0cac6e,56173.03518938699
0x1_0x741442323d765d26bed375f8a1dd9f2dc4f81732,0x1_0x00000639caea2f4991b946c1f68686e4df700000,156.23314438845873
0x1_0x741442323d765d26bed375f8a1dd9f2dc4f81732,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,1572.9573583297918
0x1_0x741442323d765d26bed375f8a1dd9f2dc4f81732,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,842.1990290876928
0x1_0x741442323d765d26bed375f8a1dd9f2dc4f81732,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,237.58078737061484
0x1_0x741442323d765d26bed375f8a1dd9f2dc4f81732,0x1_0xd8e60a861eed01ab06fb7fea0edc3a9d3ddf97d0,4493.446745132877
0x1_0x741442323d765d26bed375f8a1dd9f2dc4f81732,0x1_0xd8e60a861eed01ab06fb7fea0edc3a9d3ddf97d0,2254.0707329525662
0x1_0x6c6541ae8a7c6a6f968124a5ff2feac8f0c7875b,0x1_0x4a718dbc3193c678650b5b693db7bc79b0078bc1,594.4011837290527
0x1_0x6c6541ae8a7c6a6f968124a5ff2feac8f0c7875b,0x1_0x8e6cf3734bc9f1262ea6688bdb5b29bbb5acbac1,519.314625261967
0x1_0x6c6541ae8a7c6a6f968124a5ff2feac8f0c7875b,0x1_0x674ac46f19de2f0f5ddd1772e9d9536820b71e03,303.04552896618225
0x1_0x686d6e2ac31ce00d364a6ecce01d5828266d50ec,0x1_0x18429d3a82d402058ce910aa53fec3286faf508b,162729.80869445298
0x1_0xc5834255e23a2207916beccda65f17c8a58fef1d,0x1_0x41d32ac20ceb0441cab159444af1acc47f3daa1c,245651.08978252625
0x1_0xc5834255e23a2207916beccda65f17c8a58fef1d,0x1_0x41d32ac20ceb0441cab159444af1acc47f3daa1c,123272.19005986299
0x1_0x294900e9ded8d18433491be59c8d4d64392c14ec,0x1_0xd72c2a64d82ee78ff62ee33405f3a049d8410b66,24046.866436835997
0x1_0x294900e9ded8d18433491be59c8d4d64392c14ec,0x1_0x50000058358691325338eb7b787d4c3f39e60005,47984.547296685996
0x1_0x4c75dfdb349751e058cd3a7e6df29c82145b61d3,0x1_0x331d6e1a2f6386e3e8fec4dab259473ad1a2fbef,472.0761281730537
0x1_0x4c75dfdb349751e058cd3a7e6df29c82145b61d3,0x1_0x0edf08de563504060335fa0f50063c83ee8a80fe,474.65898211800004
0x1_0x51f5e1314fcf0f355ebe808759cdbc5cd131ba3f,0x1_0x9665fc334a1340e7af8c3584ced007e36e1d6205,29739.384062736175
0x1_0x42854315d0665383904f8a2d92a772ddfadcb5bb,0x1_0x14c07a5f107a9d15a6c2d0c131dcb3933386503e,61.028970135077245
0x1_0x42854315d0665383904f8a2d92a772ddfadcb5bb,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,33.301651963988355
0x1_0x42854315d0665383904f8a2d92a772ddfadcb5bb,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,45.87515545111113
0x1_0x42854315d0665383904f8a2d92a772ddfadcb5bb,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,25.48017669438193
0x1_0x42854315d0665383904f8a2d92a772ddfadcb5bb,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,28.45916822767702
0x1_0x2c78b4b5e40f78f5bfa6fce0b277d2c59ccf8545,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,0.0
0x1_0x2c78b4b5e40f78f5bfa6fce0b277d2c59ccf8545,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,37.352744996002976
0x1_0x2c78b4b5e40f78f5bfa6fce0b277d2c59ccf8545,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,72.85959192594555
0x1_0x2c78b4b5e40f78f5bfa6fce0b277d2c59ccf8545,0x1_0x9cc68a0947d8be38ec7c3504ea31a09a26b7f441,284.20995452258427
0x1_0x2c78b4b5e40f78f5bfa6fce0b277d2c59ccf8545,0x1_0x20e6068c64b886492fd5f85609649217c21bcb99,808.3426704623643
0x1_0x2c78b4b5e40f78f5bfa6fce0b277d2c59ccf8545,0x1_0x1b26c5ab59105955668bc588830e847f6e475a8a,295.649327960172
0x1_0xd670a99b9ad6b9fe256294f51cfe5f38e51d54aa,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,26.112026796177876
